employee_id,hiring_date,last_evaluation_date,termination_date,employment_status,age,gender,num_children,department,job_level,initial_salary,salary,contract_type,remote_ratio,tenure,num_projects,avg_monthly_hours,last_performance_score,promotions_last_2_years,training_hours_last_year,satisfaction_level,absences_last_6_months,internal_mobility_interest
29b34687-e800-474d-9ca9-283661343bf8,2019-10-14,2023-10-09,,Active,33,Other,0,IT,Junior,20485,31922,Temporary,0,67,7,181,62,1,28,0.83,4,0
de988175-f47d-4a98-8644-74db8823b84d,2012-12-21,2013-11-21,,Active,24,Other,1,Sales,Junior,26235,59028,Permanent,100,150,2,130,79,1,17,0.84,2,0
b6a70455-256a-4b9d-a369-42b73ca14e3b,2015-12-20,2016-01-23,,Active,41,Male,1,Sales,Junior,24198,47186,Permanent,80,114,1,183,99,0,21,0.98,1,0
145e5c68-252c-4921-b510-8735f45f0a36,2010-10-30,2013-07-31,,Active,51,Other,0,Operations,Junior,21399,52784,Permanent,80,176,5,142,83,1,21,0.76,4,1
65da7a84-f6a5-478c-b9da-558a20c66368,2013-12-25,2024-06-20,,Active,57,Other,1,HR,Senior,22049,47405,Temporary,80,138,5,147,78,1,20,0.87,4,0
196952a2-3ec1-4995-be88-0d657282b6a3,2011-04-02,2015-03-24,,Active,50,Male,0,Sales,Mid,22364,54232,Permanent,20,171,1,129,76,1,19,0.82,4,0
1d6f8188-8895-480e-9223-23b775938552,2011-04-24,2016-05-27,,Active,31,Female,1,Operations,Mid,23681,57426,Permanent,0,171,5,164,55,1,0,0.84,1,1
6e2a117f-3735-4fb0-978a-17c62ea69d02,2013-02-09,2019-04-01,,Active,30,Male,2,HR,Junior,28494,63874,Temporary,0,149,6,165,80,0,45,0.86,0,1
38276703-dfdc-4465-a244-a0caeadedfbe,2016-12-18,2021-10-21,,Active,58,Other,1,Operations,Manager,24216,44799,Internship,80,102,3,153,85,0,20,0.84,3,0
adce1b32-91e3-42da-aa72-b4ac59132f93,2010-03-12,2014-03-22,,Active,26,Male,0,Sales,Senior,22168,55420,Permanent,0,184,2,222,76,1,1,0.82,4,0
bd13222d-701e-4224-a7af-21bf6fed1936,2010-01-10,2014-11-30,,Active,38,Male,1,Marketing,Manager,20142,50355,Permanent,50,186,5,178,85,1,17,0.88,1,0
55fcc673-91ee-4533-8d62-682286e12e04,2013-04-03,2017-04-28,,Active,45,Male,0,Marketing,Junior,18670,41540,Permanent,20,147,4,156,83,0,12,0.79,0,1
ffea8341-bde2-4d39-9db0-665a28018438,2012-10-21,2018-02-25,,Active,33,Female,0,Marketing,Junior,28069,63623,Internship,80,152,9,169,70,1,20,0.86,1,0
983bdb04-5d81-4b3b-93b2-8036a2a72012,2017-08-22,2018-11-10,,Active,46,Other,1,Sales,Mid,22202,39593,Permanent,100,94,3,150,80,1,21,0.83,1,0
2947f96b-4822-47c6-934a-fac2ef2bb49f,2013-10-06,2016-07-02,,Active,56,Male,0,HR,Junior,20988,45648,Temporary,80,141,6,129,85,0,36,1.0,2,1
2f8771d1-cbd4-466b-b8df-3d7d0e8bdcae,2020-09-16,2020-11-20,,Active,34,Female,2,Operations,Junior,20153,29557,Permanent,0,56,2,164,77,1,14,0.83,2,0
56cc73e0-12df-442d-aa57-db9c84e089ac,2010-11-21,2015-09-09,,Active,56,Female,2,Finance,Senior,24201,59695,Temporary,50,176,10,208,85,0,22,0.83,4,0
386a4893-4843-40cc-ac47-d9f0b3bb8bd7,2021-06-30,2023-11-05,,Active,57,Other,0,HR,Senior,23419,32591,Temporary,80,47,4,131,77,0,64,0.84,1,1
52cad7f4-9b16-49e0-8cd7-acaa4a98a2a5,2017-04-11,2018-03-01,,Active,32,Female,1,HR,Mid,22313,40535,Permanent,20,98,7,141,71,0,37,0.88,2,1
030e4a5e-2927-4fa6-9249-984de77735c4,2014-12-08,2018-02-12,,Active,23,Male,1,Operations,Junior,19650,40282,Permanent,0,126,10,193,78,1,15,0.87,3,1
7f1cfd63-3c13-4fbc-a8e4-2754229d2fa1,2012-08-28,2018-09-14,,Active,40,Male,1,IT,Junior,24087,54998,Temporary,50,154,7,197,68,1,4,0.88,0,1
0da659c0-e062-4c12-b985-4f8995edcd09,2013-06-17,2020-06-08,,Active,26,Female,0,IT,Junior,28195,62029,Internship,0,144,6,154,75,0,19,0.85,2,1
16dd60fe-025d-4e69-a3f9-a0046cfe7264,2010-07-03,2015-12-29,,Active,50,Male,1,HR,Manager,23306,58265,Temporary,20,180,1,221,88,0,29,0.85,1,1
aec6f701-f8fa-4c6d-93b5-2dcf284c406a,2020-09-28,2020-11-22,,Active,35,Other,2,HR,Manager,29944,43917,Temporary,0,56,5,171,78,0,20,0.87,0,0
a3c40c16-3e4d-4935-a21c-5299a3a9bd9b,2020-06-14,2021-04-04,,Active,55,Male,0,Marketing,Junior,21902,32670,Permanent,50,59,4,203,91,0,31,0.83,0,1
ccd61e3d-5b2c-4487-a738-8a9e954437d6,2014-12-13,2019-03-27,,Active,26,Female,2,Operations,Junior,28742,58921,Permanent,20,126,3,122,81,1,0,0.9,4,1
1806935b-db00-406c-a082-a50674669eca,2016-09-23,2017-02-20,,Active,28,Male,1,HR,Junior,25877,48519,Permanent,50,105,9,163,78,0,16,0.86,2,0
7eddd8ff-0794-4170-980d-65b1d5c10ae0,2017-03-21,2017-08-20,,Active,31,Male,0,Sales,Junior,25038,45694,Permanent,20,99,3,164,65,1,6,0.83,2,0
1eb10c08-501d-4475-a74a-8d88ef939b23,2013-06-29,2015-09-09,,Active,59,Other,0,Finance,Senior,29604,65128,Permanent,80,144,10,194,73,1,7,0.86,1,1
5ed87625-c3b4-4862-84d8-3e9b2c6b00fc,2018-04-18,2025-02-23,,Active,30,Female,0,Operations,Junior,27334,46923,Permanent,80,86,4,180,72,1,13,0.84,0,1
ac7427d6-9974-49c1-8e3a-03df714582e6,2012-07-17,2012-12-15,,Active,35,Male,0,IT,Junior,24345,55993,Temporary,0,156,3,178,74,1,43,0.84,0,1
20dc9488-3688-4d1f-9818-a8804721f4a9,2018-09-28,2020-11-12,,Active,58,Male,1,HR,Junior,27338,45563,Internship,0,80,1,127,62,0,29,0.89,2,0
817f2047-dcfb-4507-a60d-58951e369f89,2016-04-15,2024-04-22,,Active,46,Other,2,IT,Mid,27916,53505,Temporary,20,110,8,177,65,1,33,0.79,3,1
22864ce2-3604-436b-81b9-348038ff16a3,2013-07-15,2018-02-24,,Active,40,Male,0,Finance,Junior,27521,60316,Temporary,20,143,5,165,60,1,22,0.82,2,0
e053a753-fab0-4803-b7b3-2cf6ac5f6bf9,2018-11-15,2024-03-01,,Active,49,Female,0,Finance,Senior,28469,47211,Internship,20,79,5,127,77,1,23,0.89,4,0
ec1f33bf-edf3-4f1f-bffc-0d39e98244c0,2017-02-24,2023-05-13,,Active,27,Other,0,HR,Mid,23587,43046,Permanent,100,99,1,122,74,0,17,0.76,0,1
01f7878d-0682-4932-9309-e82a48422e6a,2010-01-02,2017-01-12,,Active,31,Male,0,Operations,Senior,18361,45902,Permanent,50,186,2,165,74,1,9,0.9,1,0
ec446e46-67e1-4378-8656-5268a7f8f3e3,2020-05-25,2024-05-24,,Active,49,Female,0,Operations,Junior,18493,27739,Permanent,0,60,1,134,81,0,17,0.84,0,1
ced7ba5f-44ce-4410-9feb-09b9197c469f,2017-06-04,2023-09-06,,Active,45,Male,0,Sales,Junior,28361,51049,Permanent,0,96,8,153,68,0,18,0.83,1,1
b2d79060-10a8-4e9b-9524-d808e3f70caf,2010-06-09,2023-10-11,,Active,26,Female,1,Marketing,Mid,24143,60357,Temporary,80,181,5,116,54,0,9,0.89,2,0
4f67bec3-fd3d-4330-9460-fa78fed5c602,2019-09-21,2023-02-05,,Active,45,Female,0,Sales,Mid,20454,32044,Permanent,0,68,4,129,88,1,25,0.88,1,1
4703ed52-33d1-45e7-a06d-3bf0dc7f36c4,2015-01-15,2022-12-02,,Active,56,Female,1,Finance,Senior,23724,48436,Permanent,0,125,1,112,65,0,39,0.91,2,1
b5176425-2812-4670-a8ee-f7893599b08a,2021-10-13,2022-07-31,,Active,33,Female,1,Operations,Mid,22582,30673,Permanent,80,43,6,203,69,1,27,0.82,3,1
fb02011b-43b8-4db8-825c-9b530633c657,2017-05-22,2018-06-24,,Active,35,Female,0,Sales,Senior,19898,35982,Permanent,20,97,1,142,77,0,45,0.72,2,0
72137bc2-5627-4d45-b31b-cc29102f401a,2018-03-24,2019-10-08,,Active,30,Other,1,IT,Mid,27417,47065,Permanent,80,86,6,171,62,0,15,0.91,1,0
47797742-d6cf-407e-a71b-5ee276c0ed40,2017-03-26,2025-01-16,,Active,37,Other,1,IT,Senior,20545,37323,Permanent,50,98,2,143,68,0,20,0.91,0,1
f546e8e0-0ff4-4c5d-ba10-515e83cf82c8,2019-09-23,2024-12-09,,Active,36,Other,2,Operations,Junior,23133,36241,Permanent,100,68,10,177,72,1,0,0.94,0,1
7116e64c-3502-46ac-96a6-503433efda57,2020-09-28,2024-02-23,,Active,45,Female,3,Operations,Mid,20886,30632,Permanent,50,56,10,148,69,0,13,0.83,0,0
931c51ed-cf2c-4c4b-8b95-1b0de09e5b2e,2012-01-06,2012-11-15,,Active,52,Male,3,Finance,Manager,26569,62437,Permanent,100,162,3,166,77,0,20,0.84,3,1
edcfa519-a10d-46d9-91c8-902f7eb1a9b6,2017-11-13,2025-04-14,,Active,54,Male,0,HR,Junior,29208,51357,Internship,80,91,10,156,77,0,35,0.86,1,1
76cd5d84-869b-4e1d-a990-f311301295ba,2017-01-09,2019-07-12,,Active,36,Female,0,IT,Junior,27653,50927,Temporary,50,101,5,183,86,1,34,0.86,1,0
40de0198-eb11-4482-8ada-448003052044,2011-05-11,2022-02-02,,Active,38,Male,0,IT,Manager,26910,65032,Temporary,0,170,2,147,53,1,32,0.78,0,1
676cb618-bfc2-45c9-bb3a-054c7f1638d3,2010-11-21,2018-03-19,,Active,58,Male,0,Finance,Junior,21820,53822,Temporary,50,176,3,177,80,1,17,0.84,4,1
94811164-b3d0-47b5-b2d4-51fa6aa48b5b,2020-11-02,2022-11-07,,Active,41,Other,1,Finance,Mid,21562,31444,Internship,20,55,10,151,80,0,7,0.83,4,0
e4916162-5ae3-43e4-943d-37dd94d40c06,2021-08-21,2022-05-25,,Active,23,Female,3,Marketing,Junior,27051,37195,Permanent,80,45,5,160,73,0,4,0.87,2,1
ebbde001-731d-4b9b-9406-3d183fdc54e7,2020-01-20,2023-02-25,,Active,55,Female,0,Marketing,Mid,20195,30965,Temporary,0,64,4,181,84,0,31,0.84,2,1
dda1cfa0-9ae7-4d60-b93f-19d98583a2c2,2010-01-14,2019-09-19,,Active,59,Female,0,Operations,Senior,28509,71272,Permanent,50,186,8,147,74,0,13,0.88,2,0
5a0753e7-b075-43ba-a930-507b7720b5ae,2014-08-23,2023-01-13,,Active,48,Female,0,Finance,Senior,27283,56839,Temporary,0,130,7,136,69,1,32,0.81,3,1
12f54e7a-129c-4340-b421-fa75cec9db18,2012-08-03,2018-07-12,,Active,53,Male,2,Finance,Senior,23210,53189,Permanent,20,155,6,191,76,0,38,0.88,2,0
016c9364-e6c7-4cae-9f04-a0349843fdeb,2014-01-30,2023-04-14,,Active,60,Female,1,Finance,Mid,24007,51414,Permanent,100,137,2,172,83,1,23,0.75,4,0
b145a81f-5c16-495d-b06a-0d71ecdbfad2,2018-11-25,2022-04-01,,Active,22,Other,0,Operations,Manager,24697,40750,Permanent,0,78,3,179,75,0,0,0.96,0,0
17392869-fd5a-486c-9a9c-43316d3f2941,2011-02-21,2020-06-20,,Active,42,Female,0,Marketing,Junior,27113,66200,Temporary,80,173,1,165,73,0,30,0.83,1,0
a91dc603-1782-4197-b562-864842d03b8b,2014-07-25,2016-10-16,,Active,32,Male,2,Sales,Senior,25614,53575,Permanent,20,131,1,129,72,1,27,0.9,3,1
1a6417e9-afff-440b-a3ee-2dd5a850cee7,2011-06-08,2018-12-25,,Active,39,Female,0,Sales,Junior,23666,56995,Internship,100,169,3,133,94,0,49,0.81,2,0
560189ed-29b7-4d2c-916a-44ccd3aa3942,2020-12-02,2021-09-20,,Active,51,Male,1,HR,Mid,28549,41396,Permanent,80,54,4,168,66,0,9,0.82,1,0
dac1c15a-128b-4211-b37f-a1a0c56de9ff,2010-01-05,2018-04-04,,Active,59,Female,0,HR,Junior,27689,69222,Permanent,0,186,2,156,82,1,13,0.88,1,1
e8149b7a-3745-4682-8724-1c26cfd75c0c,2020-03-05,2022-01-29,,Active,25,Male,0,Sales,Junior,25455,38818,Permanent,50,63,7,116,71,1,0,0.91,4,1
4e68fb19-d78c-4222-873e-b9cf009f298b,2021-03-14,2025-03-22,,Active,43,Male,1,IT,Senior,21070,29849,Internship,0,50,4,161,83,1,50,0.86,1,1
6b50b459-6303-4042-b38c-92c75b2b0174,2013-06-16,2021-12-30,,Active,60,Male,0,Sales,Mid,19068,41949,Permanent,20,144,1,155,67,0,29,0.8,0,0
5bd6bbbc-694f-475c-af8d-864d04672dda,2010-07-03,2023-03-20,,Active,45,Other,1,HR,Mid,25553,63882,Permanent,80,180,1,189,78,1,15,0.86,0,0
30298078-1a0f-454f-806b-fd9f2b9f15ac,2017-10-24,2018-12-05,,Active,34,Other,0,HR,Junior,26671,46896,Permanent,50,91,8,164,63,0,20,0.89,1,1
ba5417d7-7ca8-4644-aedd-c7306a803aff,2021-07-05,2024-07-19,,Active,22,Female,1,Marketing,Mid,27437,37954,Permanent,100,46,5,177,100,0,41,0.81,1,1
4aff6fcc-1791-4e5d-9160-1ed272a3b262,2021-01-27,2025-03-11,,Active,43,Other,1,Finance,Junior,18973,27194,Permanent,80,52,1,122,88,1,7,0.93,3,0
e1f87bb0-3b5f-40f8-8707-d360c7220691,2013-02-28,2018-01-31,,Active,24,Female,0,HR,Junior,19141,42748,Permanent,50,148,5,222,66,1,10,0.87,1,0
f81e58c7-a4e7-47c3-b502-4b8d64b3bf7c,2015-03-04,2021-09-22,,Active,54,Male,2,Finance,Mid,21953,44637,Permanent,50,124,1,100,85,1,13,0.84,1,0
325755cf-296b-4855-ba95-42f4e8b241ba,2020-08-31,2022-02-07,,Active,30,Female,0,HR,Mid,22117,32622,Permanent,0,57,9,173,70,1,12,0.9,2,0
a70b26b4-9a52-40fb-9905-3a9fde4d5b7f,2012-11-25,2020-09-10,,Active,38,Female,0,Finance,Junior,22802,51494,Internship,0,151,9,220,95,1,24,0.92,1,1
abc40cc8-8c51-4b24-9f95-ca6992ed964f,2017-07-11,2021-08-04,,Active,58,Female,1,Sales,Mid,22199,39773,Temporary,80,95,8,177,78,1,35,0.88,1,0
a60d6b3e-1c16-4dba-98c6-a86162b726a2,2018-10-05,2023-02-19,,Active,24,Male,2,IT,Senior,23174,38623,Permanent,20,80,7,167,80,0,41,0.87,3,0
679c40f7-fea5-47e5-ac09-de06ee102dd1,2013-08-09,2025-01-02,,Active,56,Female,0,HR,Junior,23420,51328,Permanent,0,143,2,189,71,0,8,0.87,3,1
71190966-671c-4150-a8fb-68d4543e2ec5,2011-04-24,2022-06-24,,Active,54,Other,1,HR,Mid,28710,69621,Permanent,20,171,3,124,62,0,19,0.84,1,1
9bba161a-4ac6-43ca-8eb0-be8815cebd29,2019-06-01,2019-08-31,,Active,49,Other,1,HR,Mid,27156,43449,Temporary,20,72,8,139,79,1,14,0.83,3,1
48e7dfb1-2db9-49ed-a99e-af7e0c4259c4,2017-09-17,2022-04-14,,Active,40,Male,0,Finance,Mid,23348,41442,Temporary,80,93,2,159,75,0,11,0.87,1,0
cf3707ff-25ea-49ea-9428-c0ec0b442aeb,2021-01-16,2024-03-16,,Active,39,Other,1,IT,Senior,28197,40415,Permanent,20,52,3,186,67,0,43,0.81,2,1
f56b6898-207e-48ea-b266-a53e6654f4bb,2015-01-24,2016-01-29,,Active,38,Female,1,IT,Manager,27518,56182,Permanent,20,125,5,142,72,0,4,0.83,0,0
dc689d61-148d-4576-918c-39c19f3c44b0,2012-07-17,2013-01-06,,Active,43,Male,2,Finance,Junior,23861,54880,Permanent,50,156,4,173,69,0,68,0.88,1,1
66204663-1e0a-45e8-87ee-f0967e7c647b,2010-04-27,2018-06-02,,Active,37,Male,2,Finance,Mid,23041,57602,Permanent,20,183,10,175,74,0,0,0.9,1,1
ac3fd0e3-65f6-4b96-831c-79baedd51b18,2012-03-06,2012-05-03,,Active,27,Other,1,Finance,Junior,27303,63706,Permanent,20,160,9,171,49,1,23,0.83,1,0
f8a518f8-f367-4257-a875-734226839b3a,2020-05-06,2022-08-06,,Active,25,Male,0,HR,Mid,20261,30560,Temporary,0,61,7,225,63,1,11,0.85,2,0
ba971673-1fdb-4406-b674-98af77bfdb32,2017-01-22,2018-08-11,,Active,33,Other,1,Operations,Mid,27775,51152,Permanent,100,101,6,180,68,1,48,0.91,0,0
c5e4bb59-3e56-4755-815b-450936f5d6a4,2020-08-25,2022-12-06,,Active,40,Female,1,Sales,Mid,22066,32547,Permanent,50,57,1,166,75,1,41,0.93,2,0
39a81a40-bd15-401b-881c-9cc6e2e36a0e,2018-12-25,2024-12-02,,Active,40,Female,1,HR,Junior,29038,47670,Permanent,20,77,1,129,79,0,34,0.87,2,0
528dec5b-edfc-49ef-a2e3-dadfea9f7bea,2014-02-21,2025-05-02,,Active,32,Male,1,Operations,Junior,28485,60768,Temporary,80,136,1,190,72,1,16,0.87,1,0
971e1b44-344e-4230-a71b-f52a494475bc,2015-11-09,2024-03-25,,Active,49,Other,1,Marketing,Mid,29831,58419,Permanent,100,115,1,208,72,0,12,0.82,1,0
7e5ff977-a6ce-4047-ae50-ca0975937a06,2012-01-07,2018-06-08,,Active,23,Other,2,Sales,Manager,22866,53735,Temporary,20,162,6,181,68,0,36,0.9,1,0
f345db6d-8538-433b-ae61-9ed540f674a1,2017-01-02,2023-11-01,,Active,51,Male,0,Finance,Manager,23904,44023,Permanent,50,101,3,138,58,0,14,0.81,2,0
911eba83-53b0-46e3-b37b-0adce1a13937,2020-03-20,2023-01-31,,Active,46,Male,1,HR,Senior,28487,43205,Permanent,0,62,8,202,68,0,6,0.9,1,0
988619b2-683a-4545-9ca6-92b44e96e4cd,2015-06-05,2021-08-27,,Active,37,Other,2,HR,Mid,27668,55336,Permanent,80,120,1,176,72,0,1,0.71,0,0
d2d8a70d-7dbf-4aba-ae75-e8fd3e9a5760,2012-11-12,2012-12-30,,Active,26,Male,1,Sales,Manager,27639,62648,Permanent,80,152,6,165,82,0,42,0.79,1,1
f814fe7a-0d8b-4235-8cde-69b81c894f43,2015-07-10,2024-11-27,,Active,25,Female,0,Marketing,Mid,27989,55744,Internship,0,119,6,131,75,0,15,0.85,1,0
9cdbbce0-479b-496c-ba5b-43761ff09e24,2014-06-11,2022-03-19,,Active,60,Female,2,Operations,Mid,24074,50555,Permanent,20,132,5,169,77,0,24,0.81,1,0
01af038e-2681-48f2-ba09-10da5f938142,2012-01-23,2015-08-06,,Active,47,Male,0,Marketing,Junior,19915,46634,Permanent,100,161,2,195,61,0,28,0.91,1,1
8d8c8ff9-6d2d-4403-aff9-c13d97c878b1,2010-10-05,2024-03-02,,Active,33,Male,1,Sales,Mid,19279,47715,Permanent,20,177,7,166,63,1,30,0.91,1,1
218e618f-4614-4994-bf6a-3229d677cf7d,2014-11-04,2017-11-16,,Active,30,Other,0,HR,Junior,20476,42317,Permanent,80,128,2,149,86,0,41,0.91,1,0
69ac4b2c-3aa3-435b-b04d-3d2332ab0590,2018-03-21,2019-04-17,,Active,51,Other,1,Sales,Senior,20821,35742,Permanent,80,86,1,153,70,1,28,0.88,0,1
4c23c722-d646-4b23-92d9-5d92597d3d97,2013-01-09,2024-09-18,,Active,32,Other,0,IT,Manager,25070,56407,Permanent,80,150,2,135,94,0,13,0.9,1,0
316ca847-23d8-4417-900b-ef3a7ee2cdb8,2013-03-10,2013-09-18,,Active,50,Other,2,Operations,Mid,18373,41033,Permanent,50,148,5,197,79,1,11,0.8,4,1
86d8ff99-eae5-48dc-bbf6-83d1a74eb545,2014-07-13,2021-09-21,,Active,48,Other,0,Marketing,Senior,27380,57269,Permanent,20,131,4,209,77,1,4,0.91,1,0
fe5f5538-7dc9-402f-82b5-14c35be6723f,2021-05-30,2024-06-12,,Active,24,Male,1,Marketing,Senior,27919,39086,Temporary,100,48,2,169,73,0,13,0.95,3,0
ea6f155c-613c-471e-86fe-c39ad5111dfe,2010-09-14,2013-01-14,,Active,60,Male,4,Operations,Manager,22841,56721,Permanent,50,178,4,186,88,0,11,0.84,1,0
321f8ad5-91c2-48f1-a01c-fb2b9187be94,2014-03-23,2018-11-28,,Active,25,Other,0,Finance,Manager,25745,54708,Permanent,100,135,10,170,92,0,42,0.86,3,0
33227871-5848-427c-bf53-de0076bccd75,2014-01-29,2025-01-24,,Active,23,Male,1,HR,Junior,28461,60953,Permanent,20,137,7,150,65,0,28,0.86,2,0
5513f2f1-a227-433f-bbf9-02a3ba2e9158,2018-02-07,2022-01-22,,Active,42,Male,0,Operations,Mid,27754,48106,Permanent,20,88,7,168,74,1,15,0.89,0,0
4402143f-9c19-4cc7-8912-32888e4a4408,2019-04-22,2023-01-21,,Active,46,Female,0,HR,Senior,22563,36288,Permanent,80,73,3,147,60,0,23,0.87,3,0
38026f4a-4ea6-481a-8f78-7e9b87b7ef34,2011-03-14,2012-07-08,,Active,38,Male,1,Operations,Mid,25720,62585,Internship,0,172,3,183,96,1,13,0.84,1,0
6df8d948-4443-4ffc-af11-cf364f88516b,2014-04-14,2021-06-26,,Active,46,Male,2,HR,Junior,21259,44998,Internship,100,134,1,114,79,1,27,0.82,3,1
6a8f493b-b68e-4275-a8aa-d4eb1ce24b90,2015-06-09,2023-09-16,,Active,32,Other,0,IT,Mid,24136,48272,Permanent,0,120,3,174,58,0,0,0.9,1,1
bcc2c324-af10-4002-a8f9-3fa5f26b2113,2014-06-19,2019-04-05,,Active,39,Female,0,Marketing,Manager,18185,38188,Temporary,80,132,9,129,73,1,30,0.88,1,0
a439ced0-46a7-4ad8-8262-323cd3b319fe,2014-06-17,2023-02-15,,Active,23,Male,1,HR,Senior,26685,56038,Permanent,80,132,3,166,68,0,19,0.81,1,0
b7975a3a-8b8f-41f9-92a8-21b5d94b0ab4,2014-10-20,2020-05-18,,Active,28,Other,1,Finance,Junior,26396,54551,Permanent,0,128,8,162,80,1,13,0.8,3,1
a20a3cb5-42bf-4f09-9b31-13c3eae5a912,2016-11-16,2021-04-28,,Active,54,Male,5,Sales,Junior,23938,44484,Permanent,80,103,8,150,75,0,25,0.92,0,1
3c4c01c9-3e88-4fd6-a2ca-750134df8604,2011-11-13,2020-12-20,,Active,57,Female,1,Finance,Mid,19702,46628,Temporary,100,164,10,164,85,1,41,0.81,0,1
a0c86d20-5906-4b31-b36e-40978373145c,2013-06-25,2024-03-17,,Active,42,Male,0,IT,Junior,21659,47649,Permanent,20,144,9,208,80,1,18,0.77,1,0
1b1a9d11-316f-4875-8a6b-a41df3f2ea5b,2013-08-31,2017-11-20,,Active,24,Female,0,IT,Mid,27149,59275,Permanent,0,142,5,180,81,0,0,0.92,1,0
451bf86b-09f8-4d5c-8407-9cd4936dd672,2018-02-12,2019-11-01,,Active,56,Male,1,Marketing,Senior,18792,32572,Permanent,80,88,1,138,76,1,24,0.85,2,0
014fbcba-de3b-4476-8fcc-427f53fd9bcf,2010-02-04,2019-02-08,,Active,51,Male,0,IT,Senior,19268,48170,Permanent,50,185,5,189,79,1,14,0.83,1,1
5e091f49-3c6c-4c81-93af-ad9730339af4,2011-03-09,2019-01-09,,Active,58,Female,1,Finance,Mid,21109,51365,Permanent,20,172,1,188,63,0,30,0.86,3,1
f5ad3705-153a-4a8f-bb38-953cefcebf03,2014-06-10,2018-12-05,,Active,40,Male,0,HR,Manager,19522,40996,Permanent,80,132,6,160,62,1,25,0.79,0,0
0fa3283f-6b48-410c-b590-d2c4695d3925,2018-03-11,2024-05-31,,Active,37,Other,0,IT,Junior,23493,40525,Temporary,0,87,9,192,83,0,11,0.84,1,0
45d69cc6-cf00-4e90-8f4f-df5654e7df6b,2014-03-12,2019-01-26,,Active,37,Female,1,Finance,Manager,28067,59642,Internship,80,135,1,123,69,0,11,0.82,0,1
ee6dc478-6c99-4fe4-a14d-cf0ded3a41e5,2015-05-11,2023-09-09,,Active,25,Other,0,Operations,Junior,23945,48089,Permanent,20,121,4,202,83,1,22,0.77,0,1
928f205b-affb-4006-ad26-fbde95ed509d,2012-03-08,2024-11-21,,Active,47,Other,2,Operations,Manager,23325,54424,Permanent,50,160,10,156,83,0,12,0.78,0,1
dc1aded5-41da-4bf4-85a9-fe76c794be33,2010-08-16,2017-03-27,,Active,50,Female,0,Sales,Mid,27705,69031,Permanent,0,179,7,160,90,1,19,0.89,3,1
28b4f623-53cb-41c3-9fb9-50d436b0e43f,2019-09-22,2022-02-03,,Active,40,Female,0,Operations,Mid,21459,33619,Permanent,80,68,2,100,75,0,16,0.8,1,0
ff46590c-88bd-498f-8b9b-60c6f4849d7d,2013-04-18,2024-06-15,,Active,55,Other,1,Finance,Mid,23082,51165,Permanent,50,146,8,160,65,1,43,0.76,1,0
2e68935a-1303-466d-9a54-830fea727e68,2019-09-23,2024-10-31,,Active,22,Male,1,Operations,Mid,26273,41161,Permanent,80,68,2,193,67,0,35,0.93,1,0
8725e5d6-f2f1-4c48-9b9f-fe940507b76b,2010-07-21,2019-01-21,,Active,45,Female,0,IT,Senior,22131,55327,Permanent,50,180,5,180,71,1,2,0.8,3,0
49fc5449-4819-4ffd-a65d-8c3d7f77bec1,2012-07-02,2019-01-01,,Active,56,Female,2,Operations,Junior,29015,66734,Permanent,50,156,7,186,76,0,16,0.87,2,0
e0b4cf18-0ad2-416f-96d3-2b63abc44942,2015-01-06,2023-01-15,,Active,27,Female,0,Operations,Senior,26869,54857,Permanent,80,125,5,186,53,0,23,0.9,2,1
b0d9b885-fd8f-4dab-b2c4-8779fb31b598,2012-03-11,2022-10-23,,Active,57,Female,0,Finance,Junior,19020,44379,Internship,20,160,5,173,77,0,8,0.79,2,0
a3b4bf15-cdc2-48bc-b07b-05d3f4a23c88,2016-02-14,2021-08-17,,Active,39,Female,0,Operations,Junior,20348,39339,Temporary,80,112,10,190,70,1,13,0.88,2,1
e7eb6d5c-f507-4de2-8d46-01401e73fa35,2018-05-17,2018-11-30,,Active,23,Other,0,HR,Mid,24801,42368,Internship,50,85,8,186,89,0,10,0.94,0,0
c687cd10-5d2b-4cff-921d-95b90021c55b,2017-06-12,2022-01-19,,Active,23,Female,1,Operations,Junior,28395,51111,Permanent,100,96,9,172,70,0,18,0.83,1,0
d6824083-1c7e-48ff-b04b-f76d5fcd1c5d,2014-08-09,2015-01-21,,Active,46,Other,3,IT,Junior,28279,58914,Permanent,20,130,10,130,81,0,27,0.85,3,0
26b0888c-356a-4959-92a4-0b62e3c4ae46,2014-03-01,2024-08-04,,Active,40,Male,2,HR,Senior,20548,43835,Permanent,80,136,2,172,83,1,33,0.88,2,1
faf845b7-614f-47e4-8147-dafb4e44c80b,2020-06-11,2021-10-07,,Active,57,Female,1,Sales,Junior,25910,38649,Internship,0,59,9,193,63,0,1,0.9,0,0
cc63587c-dd32-4697-b268-6987043ac0dd,2020-01-13,2022-03-10,,Active,38,Male,1,Finance,Senior,29247,44845,Permanent,100,64,2,173,72,0,28,0.83,1,0
834f24e5-0c03-49dc-bd7d-e588fa864236,2018-01-24,2024-07-12,,Active,34,Male,1,HR,Junior,21972,38084,Temporary,100,88,5,187,66,0,18,0.75,1,1
49e8ee56-dd29-4952-a322-3d783c810cac,2017-10-16,2022-01-12,,Active,45,Other,0,IT,Junior,20938,36990,Permanent,100,92,9,142,80,0,50,0.84,1,0
